Epoch,Example,AutoencodedExample,Accuracy
4,{-13.0}>{11.0}*{7.0}-{10.0}+{2.0}/{-5.0}>{-1.0}+pair_number_of_alternative_operations*operation_cooldown/{14.0}/{13.0}>{13.0}-{3.0}-{-12.0}+{3.0}*{2.0}EOS,job_lateness_penalty/NULLmachine_cooldown-{7.5}{-5.0}machine_cooldown{-15.0}{-6.5}{-3.5}{-7.5}{4.5}job_delivery_relaxation{10.0}{-5.5}{3.5}warehouse_utilization_rate{8.5}{-2.5}{-9.5}{-1.5}job_remaining_work_to_complete{9.5}{0.0}{1.5}{5.0}{-9.5}{3.0}{14.0}{-7.5}operation_work_required,0.03125
5,{-13.0}>{11.0}*{7.0}-{10.0}+{2.0}/{-5.0}>{-1.0}+pair_number_of_alternative_operations*operation_cooldown/{14.0}/{13.0}>{13.0}-{3.0}-{-12.0}+{3.0}*{2.0}EOS,job_lateness_penalty/NULLmachine_cooldownjob_earliness_penalty{7.5}{-5.0}machine_cooldown{3.0}{-6.5}{-15.0}{-7.5}{6.0}/{10.0}{-14.0}{8.0}warehouse_utilization_rate{8.5}{-2.5}{-9.5}job_earliness_penalty{7.0}{9.5}{0.0}{1.5}{5.0}{-0.5}{3.0}{12.5}{-14.0}{-8.0},0.03125
4,{-14.0}*{2.0}*{8.0}+{-8.0}+{0.0}<pair_number_of_alternative_machines<pair_number_of_alternative_machines>job_time_alive<{10.0}*{-10.0}<{-1.0}-pair_expected_processing_time/{-4.0}*{-1.0}*{9.0}-machine_replacement_cooldownEOS,job_lateness_penaltymachine_cooldown{6.0}{4.5}{-11.0}{13.5}{-11.0}{-11.0}{-15.0}operation_windup{-3.5}*job_remaining_number_of_operations{-1.5}{-15.0}{-5.5}{6.5}warehouse_utilization_rate{8.5}{-2.5}{7.5}*job_remaining_work_to_complete{-14.0}{0.0}{1.5}{-7.0}{-9.5}{4.5}{14.0}{-14.0}{-8.0},0.0
5,{-14.0}*{2.0}*{8.0}+{-8.0}+{0.0}<pair_number_of_alternative_machines<pair_number_of_alternative_machines>job_time_alive<{10.0}*{-10.0}<{-1.0}-pair_expected_processing_time/{-4.0}*{-1.0}*{9.0}-machine_replacement_cooldownEOS,job_lateness_penaltymachine_cooldown{6.0}{4.5}{-9.5}pair_number_of_alternative_machines{-11.0}machine_cooldown{1.0}operation_windup{-3.5}{-7.5}job_remaining_number_of_operations/{-6.0}job_remaining_work_to_complete{6.5}warehouse_utilization_rate{8.5}{-2.5}{7.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{-14.0}{0.0}{11.0}{5.0}{-2.5}{4.5}{14.0}{-1.5}{-8.0},0.0
4,{-14.0}+{-11.0}>{-3.0}/{0.0}/{-9.0}-{0.0}+{-5.0}>machine_capacity/{-15.0}+machine_current_breakdown_rate<{4.0}/operation_cooldown*{-2.0}/{-4.0}>{13.0}/{1.0}EOS,job_lateness_penalty{-12.5}{5.0}machine_cooldown{13.0}{13.5}{-11.0}{-11.0}{10.0}operation_windup{-3.0}{-7.5}{11.0}{13.5}{2.0}{5.5}{3.5}warehouse_utilization_rate{4.0}){7.5}*job_remaining_work_to_complete{13.5}{7.0}{11.0}pair_expected_processing_time{-7.5}{14.5}{14.0}{-7.5}operation_work_required,0.0
5,{-14.0}+{-11.0}>{-3.0}/{0.0}/{-9.0}-{0.0}+{-5.0}>machine_capacity/{-15.0}+machine_current_breakdown_rate<{4.0}/operation_cooldown*{-2.0}/{-4.0}>{13.0}/{1.0}EOS,job_lateness_penalty{-4.5}{1.5}machine_cooldown{13.0}{13.5}{-11.0}{-11.0}{3.0}operation_windup{-15.0}{-7.5}job_remaining_number_of_operations{-15.0}{2.0}job_remaining_work_to_complete{3.5}{-14.0}{4.0}){7.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{7.0}{11.0}{0.5}{-2.5}{3.0}{14.0}{13.0}{-8.0},0.0
4,{-14.0}-pair_number_of_alternative_machines/{9.0}+{-1.0}+{-9.0}-{3.0}<{-9.0}/{-7.0}+{-6.0}*{13.0}+{-1.0}/{-10.0}-{13.0}-{-9.0}>{10.0}<{-6.0}EOS,job_lateness_penalty{-12.5}{6.0}{0.5}-{9.5}{-11.0}{-11.0}{-14.5}operation_windup{-3.5}{-7.5}{11.0}{-1.5}{10.0}{-3.0}{15.0}warehouse_utilization_rate{4.0}){7.5}*job_remaining_work_to_complete{13.5}{0.0}{1.5}{5.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}<,0.0
5,{-14.0}-pair_number_of_alternative_machines/{9.0}+{-1.0}+{-9.0}-{3.0}<{-9.0}/{-7.0}+{-6.0}*{13.0}+{-1.0}/{-10.0}-{13.0}-{-9.0}>{10.0}<{-6.0}EOS,job_lateness_penalty{-4.5}{6.0}{-0.5}job_earliness_penalty{13.5}{-11.0}job_time_alive{12.5}{-4.0}{-3.5}{-7.5}{11.0}{-3.5}{2.0}{-7.0}{15.0}warehouse_utilization_rateoperation_windup{-2.5}{-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}{11.0}{5.0}{-2.5}machine_current_breakdown_ratejob_remaining_work_to_complete{-7.5}{-8.0},0.0
4,{-14.0}-{5.0}/{6.0}*job_delivery_relaxation+machine_cooldown*{3.0}*{-7.0}<{-5.0}-{-2.0}-job_delivery_relaxation>{-3.0}+{-9.0}-{3.0}+{-7.0}-{1.0}<{-6.0}EOS,job_lateness_penaltymachine_cooldownNULL{-0.5}{13.0}{7.5}{-11.0}{3.0}{-15.0}operation_windup{-3.5}{-7.5}{11.0}{-1.5}{2.0}{-3.0}{3.5}warehouse_utilization_rate{4.0}){7.5}*job_remaining_work_to_complete{13.5}{0.0}{1.5}{-12.0}{-9.5}{3.0}{14.0}{-7.5}{-7.5},0.0
5,{-14.0}-{5.0}/{6.0}*job_delivery_relaxation+machine_cooldown*{3.0}*{-7.0}<{-5.0}-{-2.0}-job_delivery_relaxation>{-3.0}+{-9.0}-{3.0}+{-7.0}-{1.0}<{-6.0}EOS,job_lateness_penaltymachine_cooldownNULL{-0.5}{13.0}{13.5}{-11.0}{3.0}{3.0}operation_windup{-3.5}{-7.5}{11.0}{-1.5}{2.0}job_remaining_work_to_complete{8.0}warehouse_utilization_rate{4.0}{-2.5}{-0.5}/job_remaining_work_to_complete{13.5}{0.0}{11.0}{5.0}{-2.5}{3.0}job_remaining_work_to_complete{-7.5}{-8.0},0.0
4,{-14.0}/{14.0}/{8.0}-{7.0}+{-2.0}-pair_number_of_alternative_operations*{-14.0}/{-6.0}-{-12.0}>{-5.0}-{13.0}>{-13.0}-{14.0}>machine_cooldown>{6.0}-operation_cooldownEOS,job_lateness_penaltymachine_cooldown{5.0}NULL{-13.5}+{-11.0}{-11.0}{-15.0}{-6.5}{-3.0}{-7.5}{11.0}{-1.5}{-10.5}{-14.0}{15.0}warehouse_utilization_rate{4.0}job_earliness_penalty{7.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{15.0}{-13.0}{1.5}{-12.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}{-8.5},0.0
5,{-14.0}/{14.0}/{8.0}-{7.0}+{-2.0}-pair_number_of_alternative_operations*{-14.0}/{-6.0}-{-12.0}>{-5.0}-{13.0}>{-13.0}-{14.0}>machine_cooldown>{6.0}-operation_cooldownEOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}{5.0}+{-11.0}job_time_alive{-15.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations/{8.0}job_remaining_work_to_complete{6.5}{11.5}{4.0}job_earliness_penaltyoperation_work_requiredpair_number_of_alternative_operations{7.0}{15.0}{0.0}{11.0}{-9.0}{-2.5}{3.0}{14.0}{-7.5}{-8.5},0.03125
4,{-14.0}<{-6.0}/{-6.0}/{1.0}*{-8.0}<{11.0}+{10.0}<{-10.0}>{-15.0}>{7.0}<job_lateness_penalty>{-5.0}-{-6.0}*{-13.0}<{-4.0}-{-1.0}EOS,job_lateness_penalty{-12.5}{6.0}machine_cooldown{-11.0}{13.0}{-11.0}operation_cooldown{-15.0}operation_windup{-3.5}{-7.5}{11.0}/{2.0}{5.5}{6.5}warehouse_utilization_rate{0.0}{-2.5}{7.5}{-3.5}job_remaining_work_to_complete{-14.0}{0.0}{11.0}job_time_alive{-9.5}{4.5}{14.0}{-7.5}{-8.5},0.0
5,{-14.0}<{-6.0}/{-6.0}/{1.0}*{-8.0}<{11.0}+{10.0}<{-10.0}>{-15.0}>{7.0}<job_lateness_penalty>{-5.0}-{-6.0}*{-13.0}<{-4.0}-{-1.0}EOS,job_lateness_penalty{-4.5}{6.0}machine_cooldown{-11.0}+{-11.0}machine_cooldown{3.0}operation_windup{-3.5}{-7.5}job_remaining_number_of_operations/{2.0}{12.5}{6.5}warehouse_utilization_rate{4.0}{-2.5}{-0.5}{-3.5}{7.0}{13.5}{0.0}{11.0}job_time_alive{-2.5}{4.5}{14.0}{-7.5}{-8.0},0.0
4,{-14.0}>machine_cooldown/warehouse_utilization_rate<{10.0}-{8.0}/{10.0}-{-7.0}<{-15.0}/{-1.0}+{7.0}/pair_expected_processing_time/{-13.0}+{8.0}*{-15.0}+{-8.0}>{0.0}EOS,job_lateness_penalty{-12.5}{6.0}machine_cooldown-{7.5}{-11.0}{5.0}{3.0}{-9.0}{-3.5}{-7.5}{11.0}{13.5}{10.0}{-5.5}{15.0}warehouse_utilization_rate{4.0}job_earliness_penalty{-0.5}*{7.0}<{0.0}{3.5}{-12.0}{-9.5}{3.0}{14.0}{-7.5}{-8.0},0.0
5,{-14.0}>machine_cooldown/warehouse_utilization_rate<{10.0}-{8.0}/{10.0}-{-7.0}<{-15.0}/{-1.0}+{7.0}/pair_expected_processing_time/{-13.0}+{8.0}*{-15.0}+{-8.0}>{0.0}EOS,job_lateness_penalty{-4.5}{6.0}machine_cooldown-{13.5}{-0.5}{5.0}{3.0}{-6.5}{-3.5}{-7.5}{11.0}{-1.5}{8.0}{-5.5}{15.0}{-14.0}{4.0}{-2.5}{-0.5}pair_number_of_alternative_operations{7.0}{11.5}{0.0}{11.0}{-9.0}{-7.5}{3.0}{14.0}{-14.0}{-8.0},0.0
4,{-15.0}*{2.0}<{-10.0}-{-12.0}+{-4.0}/pair_number_of_alternative_operations>{8.0}-{9.0}/pair_expected_work_power+{-13.0}*machine_replacement_cooldown<{3.0}>{-13.0}>{7.0}<{5.0}*operation_work_requiredEOS,job_lateness_penalty{-12.5}{-15.0}machine_cooldownjob_time_alive{-12.5}{-11.0}{-11.0}{12.5}{-6.5}{-3.5}{-7.5}{11.0}{13.5}{-10.5}{5.5}{6.5}-{8.5}{3.0}{-0.5}*job_remaining_work_to_complete{9.5}{0.0}{3.5}{-9.0}{-9.5}machine_current_breakdown_rate{14.0}{-14.0}{-8.5},0.0
5,{-15.0}*{2.0}<{-10.0}-{-12.0}+{-4.0}/pair_number_of_alternative_operations>{8.0}-{9.0}/pair_expected_work_power+{-13.0}*machine_replacement_cooldown<{3.0}>{-13.0}>{7.0}<{5.0}*operation_work_requiredEOS,job_lateness_penaltymachine_cooldown{-15.0}machine_cooldownjob_time_alive{-12.5}{-11.0}job_time_alive{12.5}{-6.5}{-3.5}{-7.5}{11.0}{13.5}{-11.0}{5.5}{6.5}{-14.0}{8.5}{-2.5}{-0.5}*job_remaining_work_to_complete{13.5}{0.0}{11.0}{-9.0}{-2.5}machine_current_breakdown_rate{14.0}{-14.0}{-8.0},0.0
4,{-15.0}+job_delivery_relaxation<{13.0}>{0.0}+{0.0}+{-10.0}+{6.0}>{-13.0}+job_relative_deadline>job_relative_deadline+machine_replacement_cooldown-job_relative_deadline-{6.0}+{-12.0}-{-7.0}-machine_cooldownEOS,job_lateness_penalty{-1.0}{-9.5}{-13.0}pair_number_of_alternative_operations{7.5}{-11.0}{3.0}{-15.0}{-4.0}{-3.5}{-7.5}{11.0}{13.5}{-10.5}job_remaining_work_to_complete{6.5}operation_work_required{4.0})operation_work_requiredpair_number_of_alternative_operations{7.0}{13.5}{0.0}{3.5}{0.5}{-7.5}{3.0}{14.0}{-14.0}operation_work_required,0.0
5,{-15.0}+job_delivery_relaxation<{13.0}>{0.0}+{0.0}+{-10.0}+{6.0}>{-13.0}+job_relative_deadline>job_relative_deadline+machine_replacement_cooldown-job_relative_deadline-{6.0}+{-12.0}-{-7.0}-machine_cooldownEOS,job_lateness_penaltymachine_cooldown{-9.5}machine_cooldown{11.0}{7.5}{-11.0}operation_cooldown{12.5}{-6.5}{-15.0}{-7.5}{8.0}/{2.0}job_remaining_work_to_complete{8.0}{-14.0}()pair_expected_processing_timepair_number_of_alternative_operations{7.0}{13.5}{0.0}{9.5}{0.5}{-2.5}{3.0}job_remaining_work_to_complete{-14.0}{-8.0},0.0
4,{-15.0}/{-1.0}>{-9.0}>{-10.0}>{2.0}>{-12.0}>job_time_alive<machine_current_breakdown_rate*job_time_alive<{6.0}*job_earliness_penalty*{-2.0}<machine_capacity*{-11.0}<{-10.0}*{2.0}EOS,job_lateness_penaltymachine_cooldown{5.0}NULL{-11.0}{13.5}{-11.0}{10.5}{10.0}{-6.5}{-3.5}{-7.5}{11.0}{-1.5}{-15.0}{2.0}{6.5}{-14.0}{8.5}{-5.5}{-9.5}{-1.5}EOS{13.5}{0.0}{1.5}{-12.0}{-9.5}{-7.5}{12.0}{-7.5}{-6.0},0.0
5,{-15.0}/{-1.0}>{-9.0}>{-10.0}>{2.0}>{-12.0}>job_time_alive<machine_current_breakdown_rate*job_time_alive<{6.0}*job_earliness_penalty*{-2.0}<machine_capacity*{-11.0}<{-10.0}*{2.0}EOS,job_lateness_penaltymachine_cooldown{5.0}pair_expected_work_power{-13.5}{13.5}{-11.0}{10.5}{12.5}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations/{-15.0}{2.0}{6.5}{-14.0}{8.5}warehouse_utilization_rate{-0.5}{-7.5}{7.0}{13.5}{0.0}{11.0}{-9.0}{-9.5}{-7.5}{14.0}{-7.5}{-8.0},0.0
4,{-15.0}/{-11.0}/job_lateness_penalty-{8.0}+{-10.0}>{6.0}/{7.0}/{-8.0}*{7.0}/{6.0}-pair_expected_work_power+{1.0}/job_remaining_number_of_operations<{0.0}*{12.0}/{4.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{0.5}{-13.5}{13.5}{-11.0}{-11.0}{-15.0}{-6.5}{-3.5}{-7.5}{6.0}{-1.5}{-10.5}{2.0}{6.5}warehouse_utilization_rate{8.5}{-2.5}{-11.5}*job_remaining_work_to_completejob_remaining_number_of_operations{0.0}{1.5}{5.0}{-9.5}{-7.5}{12.0}{-7.5}{-7.5},0.0
5,{-15.0}/{-11.0}/job_lateness_penalty-{8.0}+{-10.0}>{6.0}/{7.0}/{-8.0}*{7.0}/{6.0}-pair_expected_work_power+{1.0}/job_remaining_number_of_operations<{0.0}*{12.0}/{4.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{0.5}{-10.5}+{-11.0}machine_cooldown{3.0}{-6.5}{-3.5}{-7.5}{6.0}{-1.5}{-11.0}{2.0}{6.5}{-14.0}{8.5}{-2.5}job_earliness_penalty/job_remaining_work_to_completejob_remaining_number_of_operations{0.0}{1.5}{-9.0}{-9.5}<{12.0}{-7.5}{-12.5},0.0
4,{-15.0}<{4.0}<{7.0}-{6.0}<{-10.0}>{-5.0}>{0.0}+{5.0}-job_lateness_penalty>{-3.0}>{7.0}+{7.0}-{9.0}/{10.0}/{-12.0}-{-14.0}EOS,job_lateness_penalty{-12.5}{5.0}{-0.5}{-11.0}{13.5}{-11.0}operation_cooldown{-15.0}operation_windup{-15.0}{-7.5}{11.0}{-1.5}{-10.5}{2.0}{6.5}{-14.0}{4.0}){1.0}{-3.5}job_remaining_work_to_complete{-14.0}{0.0}{3.5}{-9.0}{-9.5}<{14.0}{-7.5}{-5.0},0.0
5,{-15.0}<{4.0}<{7.0}-{6.0}<{-10.0}>{-5.0}>{0.0}+{5.0}-job_lateness_penalty>{-3.0}>{7.0}+{7.0}-{9.0}/{10.0}/{-12.0}-{-14.0}EOS,job_lateness_penaltymachine_cooldownNULL{0.5}{-10.5}{13.5}{-11.0}operation_cooldown{-15.0}operation_windup{-15.0}{-7.5}{11.0}{-1.5}{2.0}{12.5}{6.5}{-14.0}{4.0}){1.0}{-3.5}job_remaining_work_to_complete{-14.0}{0.0}{3.5}{-9.0}{-2.5}<{14.0}{-14.0}{-8.0},0.03125
4,{-2.0}+{-13.0}-{6.0}<{-9.0}>{-2.0}<{-6.0}/{-12.0}/pair_expected_work_power*{0.0}>{3.0}>{-12.0}+{-15.0}+machine_capacity*{3.0}<{13.0}+pair_number_of_alternative_operationsEOS,job_lateness_penalty{-12.5}{-15.0}NULL{-10.5}{13.5}{-11.0}{3.0}{3.0}{-6.5}{-3.5}{-14.0}{11.0}{-1.5}{-10.5}{-5.5}{6.5}{-7.5}{8.5}){7.5}{-1.5}job_remaining_work_to_completejob_remaining_number_of_operations{0.0}{3.5}{-7.0}{-9.5}{4.5}{14.0}{-14.0}{-8.5},0.0
5,{-2.0}+{-13.0}-{6.0}<{-9.0}>{-2.0}<{-6.0}/{-12.0}/pair_expected_work_power*{0.0}>{3.0}>{-12.0}+{-15.0}+machine_capacity*{3.0}<{13.0}+pair_number_of_alternative_operationsEOS,job_lateness_penaltymachine_cooldown{-9.0}machine_cooldown{-10.5}{13.5}{-11.0}{3.0}{3.0}{-6.5}{-3.5}{-14.0}{11.0}/{-10.5}{-5.5}{6.5}{-14.0}{10.0}){7.5}{-1.5}job_remaining_work_to_completejob_remaining_number_of_operations{0.0}{11.0}{-9.0}{-7.5}{4.5}{12.5}{14.0}{-8.5},0.03125
4,{-2.0}-{-12.0}<pair_expected_processing_time<{8.0}<{-3.0}>{-1.0}<{6.0}/job_relative_deadline<{-14.0}<job_earliness_penalty-machine_cooldown<job_lateness_penalty-machine_current_breakdown_rate/{5.0}/{14.0}-{3.0}EOS,job_lateness_penalty{-12.5}{-9.5}NULL-{-12.5}{-11.0}machine_cooldown{10.0}{-9.0}{-3.5}{-10.5}{11.0}{-1.5}{-10.5}{-5.5}machine_replacement_cooldown{-2.5}{8.5}){-0.5}{10.5}{-14.0}{-14.0}{0.0}{1.5}{5.0}{-9.5}<{14.0}{-7.5}<,0.03125
5,{-2.0}-{-12.0}<pair_expected_processing_time<{8.0}<{-3.0}>{-1.0}<{6.0}/job_relative_deadline<{-14.0}<job_earliness_penalty-machine_cooldown<job_lateness_penalty-machine_current_breakdown_rate/{5.0}/{14.0}-{3.0}EOS,job_lateness_penaltymachine_cooldown{5.0}NULL-{-12.5}{-11.0}job_time_alive{10.0}{7.5}{-15.0}{-7.5}{11.0}/{8.0}job_remaining_work_to_complete{6.5}{-2.5}{10.0}){-0.5}{10.5}{-14.0}{-14.0}{0.0}{-4.5}{5.0}{-9.5}<{14.0}{-7.5}<,0.0625
4,{-2.0}/machine_current_breakdown_rate*{-10.0}*{12.0}*machine_cooldown<{10.0}/{6.0}<{-15.0}/operation_work_required*{-8.0}-{2.0}-{-6.0}/{3.0}/{0.0}+{9.0}>{-1.0}EOS,job_lateness_penaltymachine_cooldown{-9.5}{-13.0}-{13.5}{-11.0}job_time_alive{3.0}{-6.5}{-3.5}{-7.5}{11.0}{-1.5}{-10.5}{-5.5}{15.0}warehouse_utilization_rate{-8.5}{-5.5}{1.0}pair_number_of_alternative_operations{7.0}{-14.0}{0.0}{1.5}{-12.0}{-9.5}{4.5}{12.0}{-14.0}operation_work_required,0.0
5,{-2.0}/machine_current_breakdown_rate*{-10.0}*{12.0}*machine_cooldown<{10.0}/{6.0}<{-15.0}/operation_work_required*{-8.0}-{2.0}-{-6.0}/{3.0}/{0.0}+{9.0}>{-1.0}EOS,job_lateness_penaltymachine_cooldown{-9.5}{-13.0}{-10.5}{13.5}{-11.0}job_time_alive{3.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations{-1.5}{-10.5}{12.5}{15.0}{-14.0}{-7.5}job_earliness_penalty{1.0}pair_number_of_alternative_operations{7.0}{-14.0}{0.0}{1.5}{-9.0}{-2.5}{14.5}job_remaining_work_to_complete{-14.0}<,0.0
4,{-2.0}/{-12.0}*{-2.0}>{-15.0}-{-14.0}>{0.0}*{2.0}<{5.0}>{1.0}-{13.0}-{-12.0}/pair_expected_processing_time>{5.0}*{4.0}-{-14.0}+{-2.0}EOS,job_lateness_penalty{-1.0}{5.0}{-13.0}-{7.5}{-11.0}job_time_alive{-15.0}{-6.5}{-3.5}{-7.5}{11.0}{-1.5}{-10.5}{-5.5}{15.0}machine_cooldown{3.5}){7.5}*{7.0}{-7.0}{0.0}{3.5}{-9.0}{-9.5}{4.5}{-9.5}{13.0}{-8.5},0.0
5,{-2.0}/{-12.0}*{-2.0}>{-15.0}-{-14.0}>{0.0}*{2.0}<{5.0}>{1.0}-{13.0}-{-12.0}/pair_expected_processing_time>{5.0}*{4.0}-{-14.0}+{-2.0}EOS,job_lateness_penalty{-4.5}{6.0}{-13.0}job_earliness_penalty+{-11.0}job_time_alive{3.0}{-6.5}{-3.5}{-7.5}{10.5}/pair_expected_processing_time{12.5}{6.5}machine_cooldown{3.5}){-0.5}pair_number_of_alternative_operations{7.0}{-7.0}{14.0}{3.5}{-9.0}{-2.5}{4.5}{-9.5}{11.0}{-8.5},0.0
4,{-2.0}/{2.0}-{3.0}+{-12.0}>{8.0}-{-6.0}-{6.0}+{-9.0}/{-8.0}*{-4.0}<{11.0}/{-14.0}>machine_capacity>{-3.0}/{-15.0}<{2.0}EOS,job_lateness_penalty{-9.0}NULL{0.5}-{13.5}{-11.0}{11.5}{-15.0}{-6.5}{-3.5}{-7.5}{11.0}{-1.5}{-10.5}{-3.0}{6.5}warehouse_utilization_rate{4.0})pair_expected_processing_timejob_relative_deadlinejob_remaining_work_to_complete{13.5}pair_expected_processing_time+{-9.0}{-9.5}machine_current_breakdown_rate{14.0}{-14.0}{-8.5},0.0
5,{-2.0}/{2.0}-{3.0}+{-12.0}>{8.0}-{-6.0}-{6.0}+{-9.0}/{-8.0}*{-4.0}<{11.0}/{-14.0}>machine_capacity>{-3.0}/{-15.0}<{2.0}EOS,job_lateness_penalty{-9.0}NULL{0.5}-{13.5}{-11.0}job_delivery_relaxation{-15.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations{-1.5}{-10.5}{-3.0}{6.5}warehouse_utilization_rate{8.5}{-2.5}pair_expected_processing_time{10.5}job_remaining_work_to_complete{13.5}{0.0}{9.5}{-9.0}{-9.5}machine_current_breakdown_rate{14.0}{11.0}{-8.5},0.0
4,{-2.0}<{-1.0}*{-9.0}/{-1.0}/{-5.0}-machine_replacement_cooldown<{8.0}/{-1.0}<job_delivery_relaxation+{-8.0}<{0.0}*{12.0}*{5.0}>{8.0}<{1.0}-{-8.0}EOS,job_lateness_penalty{-12.5}{-15.0}{-0.5}{13.0}{9.5}{-11.0}{-11.0}{12.5}{-9.0}{-3.5}{-7.5}{11.0}{-3.0}{-4.0}job_remaining_work_to_complete{15.0}machine_cooldown{8.5}){7.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{9.5}{0.0}{3.5}{-3.5}{-9.5}{4.5}{14.0}{-7.5}warehouse_utilization_rate,0.0
5,{-2.0}<{-1.0}*{-9.0}/{-1.0}/{-5.0}-machine_replacement_cooldown<{8.0}/{-1.0}<job_delivery_relaxation+{-8.0}<{0.0}*{12.0}*{5.0}>{8.0}<{1.0}-{-8.0}EOS,job_lateness_penalty{-4.5}{-11.0}{-0.5})pair_number_of_alternative_machines{-0.5}{8.5}{12.5}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations{-8.5}{-4.0}job_remaining_work_to_complete{6.5}{-14.0}{8.5}){-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{-7.0}{0.0}{11.0}{-3.5}{-2.5}{4.5}{14.0}{-1.5}{-8.0},0.0
4,{-2.0}>{2.0}*{14.0}>machine_replacement_cooldown+{11.0}/{8.0}+{-12.0}*machine_current_breakdown_rate>{14.0}-{-4.0}+{3.0}-{-11.0}+{-8.0}-{-11.0}<machine_cooldown+{-7.0}EOS,job_lateness_penaltymachine_cooldown{6.0}{-3.0}-{13.0}{-11.0}{10.5}{-15.0}{-4.0}{-3.5}{-7.5}{11.0}{13.5}{-4.0}{2.0}{14.5}warehouse_utilization_rate{8.5}){-9.5}*job_remaining_work_to_complete{13.5}{0.0}{1.5}{0.0}{-9.5}{4.5}{14.0}{-14.0}{-6.0},0.0
5,{-2.0}>{2.0}*{14.0}>machine_replacement_cooldown+{11.0}/{8.0}+{-12.0}*machine_current_breakdown_rate>{14.0}-{-4.0}+{3.0}-{-11.0}+{-8.0}-{-11.0}<machine_cooldown+{-7.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{-3.0}-+{-11.0}{10.5}{-15.0}{-4.0}{-3.5}{-7.5}job_remaining_number_of_operationspair_number_of_alternative_operations{-4.0}{2.0}{6.5}warehouse_utilization_rate{8.5}{-2.5}pair_expected_processing_timepair_number_of_alternative_operations{7.0}{13.5}{0.0}{9.5}{0.0}{-2.5}{4.5}{12.5}{-14.0}{-6.0},0.0
4,{-3.0}+job_relative_deadline>{-12.0}-{3.0}+{8.0}-{5.0}*{10.0}*job_relative_deadline<{1.0}*{11.0}>{6.0}>{-3.0}-{-10.0}<{14.0}*{2.0}>{-7.0}EOS,job_lateness_penalty{-9.0}{14.5}machine_cooldown{-11.0}pair_number_of_alternative_machines{-11.0}{11.5}{-15.0}operation_windup{-3.5}{-7.5}{11.0}{-1.5}{10.0}{2.0}{6.5}warehouse_utilization_rate{0.0})operation_work_requiredpair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}{1.5}{-12.0}{-9.5}{4.5}{14.0}{-7.5}operation_work_required,0.0
5,{-3.0}+job_relative_deadline>{-12.0}-{3.0}+{8.0}-{5.0}*{10.0}*job_relative_deadline<{1.0}*{11.0}>{6.0}>{-3.0}-{-10.0}<{14.0}*{2.0}>{-7.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{0.5}{-11.0}pair_number_of_alternative_machines{-11.0}machine_cooldown{-15.0}operation_windup{-3.5}{-7.5}job_remaining_number_of_operations{-1.5}{2.0}job_remaining_work_to_complete{6.5}{-5.5}{4.0}{4.5}{-0.5}pair_number_of_alternative_operations{-14.0}{13.5}{0.0}{1.5}{-9.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}{-8.0},0.0
4,{-3.0}/{-12.0}/{-2.0}+{13.0}>{10.0}>{0.0}-{14.0}*{-6.0}*{4.0}*{0.0}/{9.0}>job_lateness_penalty*{-10.0}/{9.0}*{-5.0}+{4.0}EOS,job_lateness_penalty{-9.0}{-11.0}job_time_alive{-11.0}{13.5}{-11.0}{3.0}{3.0}{-6.5}{-3.5}*{4.5}{-1.5}{-10.5}{-14.0}{15.0}{-5.5}{4.0}{-2.5}{-3.0}{10.5}{7.0}{13.5}{0.0}){5.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}{-8.5},0.0
5,{-3.0}/{-12.0}/{-2.0}+{13.0}>{10.0}>{0.0}-{14.0}*{-6.0}*{4.0}*{0.0}/{9.0}>job_lateness_penalty*{-10.0}/{9.0}*{-5.0}+{4.0}EOS,job_lateness_penalty{-1.0}{-11.0}{4.5}{-10.5}pair_number_of_alternative_machines{-11.0}job_delivery_relaxation{3.0}{-4.0}{-3.5}+{2.5}/{-15.0}{-14.0}{15.0}{-5.5}{8.5}{-2.5}job_earliness_penaltyoperation_work_required{7.0}{13.5}{0.0}){5.0}{-2.5}{4.5}{14.0}{-7.5}{-8.0},0.0
