Epoch,Example,AutoencodedExample,Accuracy
4,{-11.0}+{0.0}+{12.0}>{2.0}-operation_cooldown>{6.0}/machine_current_breakdown_rate+warehouse_utilization_rate*{-2.0}*{4.0}*{-9.0}/{10.0}/{-5.0}-machine_capacity<{-10.0}/{-3.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.5}{12.0}{-4.0}{-2.0}machine_replacement_cooldown{-3.0}{12.5}job_earliness_penalty{-6.0}{14.0}>operation_work_required{-6.0}machine_capacitypair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{7.5}{3.0}{-9.5}{12.5}{10.5}{10.0}{10.0},0.03125
5,{-11.0}+{0.0}+{12.0}>{2.0}-operation_cooldown>{6.0}/machine_current_breakdown_rate+warehouse_utilization_rate*{-2.0}*{4.0}*{-9.0}/{10.0}/{-5.0}-machine_capacity<{-10.0}/{-3.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{1.0}{14.5}job_earliness_penalty{-2.0}machine_replacement_cooldown{-3.0}{12.5}job_earliness_penalty{-6.0}{14.0}>operation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{12.5}{10.5}{10.0}{10.0},0.0
4,{-11.0}+{14.0}<{13.0}<{-8.0}/{12.0}+{1.0}-{13.0}-{4.0}*{-13.0}/{6.0}/pair_number_of_alternative_operations+{2.0}-{13.0}-{6.0}*job_earliness_penalty>pair_number_of_alternative_operationsEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{-3.0}{12.0}{-4.5}{6.0}{-7.0}{12.5}{14.5}operation_work_required{14.0}>{12.5}{-6.0}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{4.5}operation_work_required{-14.0}{6.5}{-9.0}{3.5}{-2.5}{10.5}{10.0}{4.0},0.0
5,{-11.0}+{14.0}<{13.0}<{-8.0}/{12.0}+{1.0}-{13.0}-{4.0}*{-13.0}/{6.0}/pair_number_of_alternative_operations+{2.0}-{13.0}-{6.0}*job_earliness_penalty>pair_number_of_alternative_operationsEOS,pair_number_of_alternative_machines<{8.0}{-6.5}{-3.0}{12.0}{-2.0}{6.0}{-7.0}{12.5}job_earliness_penaltyoperation_work_required{14.0}>operation_work_requiredpair_expected_work_powermachine_cooldownNULL{-15.0}EOS{-12.0}{1.0}{4.5}<{-14.0}machine_capacity{-9.0}{3.5}job_relative_deadline{10.5}{10.0}{4.0},0.0
4,{-11.0}+{5.0}+{11.0}/{-14.0}*{-4.0}/{6.0}/{3.0}+{-8.0}+{-15.0}<{-12.0}+{-13.0}/{2.0}<{8.0}*{-5.0}+{-7.0}/{-6.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{-3.0}job_time_aliveNULLjob_remaining_work_to_complete{-7.0}{12.5}{5.5}{-6.0}{14.0}>operation_work_required{-6.0}machine_capacityNULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{-14.0}{7.5}{3.0}{-9.5}{-2.5}{-4.0}{10.0}EOS,0.03125
5,{-11.0}+{5.0}+{11.0}/{-14.0}*{-4.0}/{6.0}/{3.0}+{-8.0}+{-15.0}<{-12.0}+{-13.0}/{2.0}<{8.0}*{-5.0}+{-7.0}/{-6.0}EOS,machine_cooldown<{8.0}machine_current_breakdown_ratejob_time_alive{14.5}NULL>{-7.0}{12.5}job_earliness_penalty{13.5}{14.0}>operation_work_required{-6.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{4.5}operation_work_required{-14.0}{-13.0}{-2.0}{-9.5}machine_cooldown{-4.0}>EOS,0.03125
4,{-11.0}-operation_windup+{11.0}*operation_windup*{8.0}>{-6.0}>job_relative_deadline+{8.0}-{6.0}*{4.0}/job_remaining_number_of_operations<{0.0}>{14.0}<{6.0}*pair_expected_work_power*job_remaining_work_to_completeEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.5}{-1.0}{12.0}{-7.5}>{-7.0}<{10.5}machine_capacity->{14.5}{-14.5}{-12.5}NULL{-12.5}{12.5}{-12.0}{1.0}{11.0}{1.0}{13.0}{6.5}{-9.0}pair_expected_processing_time{-2.5}{10.5}{10.0}{-15.0},0.0
5,{-11.0}-operation_windup+{11.0}*operation_windup*{8.0}>{-6.0}>job_relative_deadline+{8.0}-{6.0}*{4.0}/job_remaining_number_of_operations<{0.0}>{14.0}<{6.0}*pair_expected_work_power*job_remaining_work_to_completeEOS,pair_number_of_alternative_machines+{8.0}NULL{-1.0}{12.0}{-2.0}>{6.0}<{10.5}machine_capacitymachine_capacity{5.5}{7.0}operation_cooldown{9.5}NULL{5.5}{12.5}{-12.0}{1.0}{4.5}{1.0}{13.0}{6.5}{-9.0}pair_expected_processing_time{12.5}{10.5}{10.0}{-15.0},0.0
4,{-11.0}<{-1.0}+job_earliness_penalty>{-6.0}*{7.0}<{8.0}/{-11.0}+{-10.0}-{-14.0}>{-2.0}<{10.0}+job_delivery_relaxation/{-5.0}>{13.0}<{13.0}>{-1.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}NULL{12.0}job_earliness_penalty{-14.0}{-15.0}{6.0}{12.5}{10.5}{7.0}{1.0}>job_earliness_penaltyjob_time_alive{-12.5}job_delivery_relaxation{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}+{3.0}{-9.5}{-2.5}{10.5}{10.0}{10.0},0.0
5,{-11.0}<{-1.0}+job_earliness_penalty>{-6.0}*{7.0}<{8.0}/{-11.0}+{-10.0}-{-14.0}>{-2.0}<{10.0}+job_delivery_relaxation/{-5.0}>{13.0}<{13.0}>{-1.0}EOS,pair_number_of_alternative_machines{-1.0}{8.0}NULLjob_time_alivejob_earliness_penalty{-2.0}>{6.0}EOS{10.5}{7.0}{1.0}{5.5}{7.0}job_time_alivejob_lateness_penaltyjob_delivery_relaxation{-6.0}{12.5}{-12.0}{1.0}{4.5}{5.5}{13.0}+{-9.0}{-9.5}{-2.5}{10.5}{10.0}{-13.5},0.0
4,{-11.0}<{-13.0}*{-5.0}>{-6.0}-{-2.0}-{10.0}*{13.0}*{-2.0}-{2.0}/job_earliness_penalty/{10.0}>{4.0}-{14.0}>job_relative_deadline>machine_cooldown<job_remaining_number_of_operationsEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}{-4.0}{-4.5}{-11.5}{6.0}{12.5}{-9.5}{4.5}pair_number_of_alternative_operations{12.5}job_earliness_penalty{-6.0}machine_capacity{-0.5}{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{3.0}pair_expected_processing_time{-2.5}EOSpair_number_of_alternative_machines{10.0},0.0
5,{-11.0}<{-13.0}*{-5.0}>{-6.0}-{-2.0}-{10.0}*{13.0}*{-2.0}-{2.0}/job_earliness_penalty/{10.0}>{4.0}-{14.0}>job_relative_deadline>machine_cooldown<job_remaining_number_of_operationsEOS,><{8.0}{-5.0}{12.0}{-4.0}{-4.5}{6.5}{6.0}{12.5}{-9.5}{4.5}pair_number_of_alternative_operations{5.5}job_earliness_penalty{-6.0}machine_cooldownjob_relative_deadline{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}operation_work_requiredpair_number_of_alternative_machines{10.0},0.03125
4,{-11.0}<{-6.0}>{5.0}*{8.0}*pair_number_of_alternative_machines-{3.0}+{4.0}+{-6.0}-{-8.0}+{-2.0}*{-4.0}/job_relative_deadline<job_lateness_penalty*machine_replacement_cooldown-{12.0}/{-2.0}EOS,machine_cooldown{-6.5}{8.0}{-6.0}{12.0}NULL{1.5}{6.0}{6.0}{7.5}job_relative_deadline{-6.0}{14.0}{12.5}operation_work_required{-6.0}job_lateness_penaltypair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_required{11.5}{6.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
5,{-11.0}<{-6.0}>{5.0}*{8.0}*pair_number_of_alternative_machines-{3.0}+{4.0}+{-6.0}-{-8.0}+{-2.0}*{-4.0}/job_relative_deadline<job_lateness_penalty*machine_replacement_cooldown-{12.0}/{-2.0}EOS,NULLjob_lateness_penalty{8.0}{-6.0}{12.0}NULLNULL>{6.0}{7.5}{-12.5}{-6.0}{14.0}{12.5}operation_work_requiredoperation_cooldownjob_lateness_penaltypair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_required{13.0}{6.5}{-2.0}{-9.5}{-11.5}{10.5}>EOS,0.03125
4,{-11.0}>{0.0}-{9.0}+{-1.0}/pair_number_of_alternative_machines*{-8.0}/{6.0}>job_lateness_penalty/{-2.0}-{13.0}-{-10.0}>operation_cooldown-{2.0}-{-9.0}<{11.0}>operation_cooldownEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.0}{12.0}{-4.0}NULL{6.0}{6.0}{12.5}pair_number_of_alternative_machines{-6.0}{14.0}machine_cooldownoperation_work_required{9.0}{6.0}NULL{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{11.5}machine_capacity{3.0}pair_expected_processing_time{-2.5}{10.5}{2.5}{10.0},0.0
5,{-11.0}>{0.0}-{9.0}+{-1.0}/pair_number_of_alternative_machines*{-8.0}/{6.0}>job_lateness_penalty/{-2.0}-{13.0}-{-10.0}>operation_cooldown-{2.0}-{-9.0}<{11.0}>operation_cooldownEOS,>job_lateness_penalty{8.0}{-6.0}{12.0}{-4.0}NULL{6.0}{6.0}EOSjob_earliness_penalty{-6.0}{15.0}machine_cooldownoperation_work_required{-13.0}machine_cooldownmachine_capacity{-12.5}EOS{-12.0}{1.0}{1.5}operation_work_required{11.5}{-10.5}{4.0}{-14.0}{-2.5}{10.5}{10.0}EOS,0.03125
4,{-12.0}/{-15.0}+{3.0}-{2.0}-{10.0}-machine_capacity<operation_work_required/job_relative_deadline/{-4.0}<{11.0}+{-14.0}*{-11.0}<{-9.0}<{-7.0}-pair_number_of_alternative_operations<{6.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.0}{12.0}{-4.0}{-7.5}){-3.0}{12.5}{-9.5}{-6.0}pair_number_of_alternative_operations>operation_work_required{-6.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredjob_earliness_penalty{6.5}{3.0}{6.0}{-2.5}{14.0}{10.0}EOS,0.03125
5,{-12.0}/{-15.0}+{3.0}-{2.0}-{10.0}-machine_capacity<operation_work_required/job_relative_deadline/{-4.0}<{11.0}+{-14.0}*{-11.0}<{-9.0}<{-7.0}-pair_number_of_alternative_operations<{6.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.0}{12.0}job_earliness_penalty{-7.5})operation_windup{12.5}job_earliness_penalty{-6.0}pair_number_of_alternative_operations>operation_work_required{-13.0}machine_cooldownjob_relative_deadline{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredjob_earliness_penalty{6.5}{3.0}{6.0}{-2.5}{14.0}>EOS,0.03125
4,{-12.0}/{9.0}+{-5.0}/operation_cooldown+{2.0}*{15.0}*{0.0}-{15.0}+pair_number_of_alternative_machines-job_lateness_penalty+{14.0}*{-12.0}>{9.0}+operation_work_required+{-6.0}+{13.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{-13.5}{-4.0}{-14.0}{6.0}{-7.0}{7.5}job_earliness_penalty{-6.0}pair_number_of_alternative_operations>operation_work_required{5.5}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{11.0}<pair_expected_processing_timemachine_capacity{3.0}{-9.5}{-2.5}{14.0}{2.5}{-15.0},0.0
5,{-12.0}/{9.0}+{-5.0}/operation_cooldown+{2.0}*{15.0}*{0.0}-{15.0}+pair_number_of_alternative_machines-job_lateness_penalty+{14.0}*{-12.0}>{9.0}+operation_work_required+{-6.0}+{13.0}EOS,pair_number_of_alternative_machines-{8.0}{-5.0}{-13.5}{-4.0}{-14.0}>{6.0}EOSjob_earliness_penalty{-6.0}pair_number_of_alternative_operations{-10.0}operation_work_required{5.5}machine_cooldownjob_delivery_relaxation{-12.5}EOS{-12.0}{1.0}{4.5}<{3.5}machine_capacity{3.0}{-9.5}{-2.5}{14.0}>{-15.0},0.0
4,{-12.0}<{-2.0}<{-7.0}>{-10.0}+{-1.0}>pair_number_of_alternative_machines-{14.0}+{4.0}-{-4.0}>{0.0}-machine_cooldown<{-4.0}-operation_windup-{8.0}>{-15.0}<{13.0}EOS,NULLjob_lateness_penalty{8.0}{-5.0}{-13.5}NULL{-10.0}{6.0}{6.0}{12.5}{-9.5}{-6.0}{1.0}>operation_work_required{-13.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{4.5}{7.5}{3.0}{3.5}{-2.5}{14.0}{10.0}EOS,0.0625
5,{-12.0}<{-2.0}<{-7.0}>{-10.0}+{-1.0}>pair_number_of_alternative_machines-{14.0}+{4.0}-{-4.0}>{0.0}-machine_cooldown<{-4.0}-operation_windup-{8.0}>{-15.0}<{13.0}EOS,NULLjob_lateness_penalty{8.0}{-6.0}job_time_alive{10.5}NULL{6.0}{6.0}{12.5}{-9.5}{-6.0}{1.0}>operation_work_required{-13.0}machine_cooldownNULL{-12.5}job_earliness_penalty{-12.0}{1.0}{6.5}<{4.5}+{4.0}{-9.5}job_relative_deadline{14.0}>EOS,0.03125
4,{-12.0}>{-13.0}<{-9.0}-machine_capacity/{3.0}-{-13.0}/{-9.0}-job_earliness_penalty+{10.0}>{11.0}*{-12.0}-{-13.0}+{10.0}-warehouse_utilization_rate/{13.0}-{-13.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{13.0}{12.0}{-4.0}{-10.0}job_remaining_work_to_complete{5.5}{-6.5}job_earliness_penalty{-6.0}{1.0}machine_replacement_cooldownoperation_work_requiredpair_expected_work_power{5.0}NULL{-12.5}{12.5}{-12.0}{1.0}{6.5}pair_number_of_alternative_operations{-9.0}{-13.0}{3.0}{-9.5}{-2.5}{10.5}{2.5}{10.0},0.03125
5,{-12.0}>{-13.0}<{-9.0}-machine_capacity/{3.0}-{-13.0}/{-9.0}-job_earliness_penalty+{10.0}>{11.0}*{-12.0}-{-13.0}+{10.0}-warehouse_utilization_rate/{13.0}-{-13.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{13.0}job_time_alive{-4.0}{-10.0}job_remaining_work_to_complete{-3.0}{-8.5}job_earliness_penalty{-6.0}{1.0}>operation_work_requiredpair_expected_work_powermachine_cooldownpair_expected_processing_time{-12.5}job_earliness_penalty{-12.0}{1.0}{6.5}pair_number_of_alternative_operationsjob_earliness_penaltymachine_capacity{3.0}{-9.5}{-2.5}{10.5}>{-7.5},0.03125
4,{-12.0}>{11.0}/pair_expected_processing_time<{-5.0}>{0.0}*{10.0}+{-8.0}<{1.0}*{14.0}>{-3.0}<{-6.0}-{6.0}>{9.0}-{14.0}/job_delivery_relaxation*pair_expected_work_powerEOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{12.0}{-4.0}{-10.0}job_remaining_work_to_complete{6.0}{12.5}job_earliness_penalty{-6.0}{14.0}machine_replacement_cooldown{14.5}{-6.0}{5.0}pair_expected_processing_time{-7.0}EOS{-12.0}{1.0}{6.5}operation_work_requiredpair_expected_processing_time{-13.0}{3.0}{11.0}{-2.5}{-4.0}{2.5}{10.0},0.0
5,{-12.0}>{11.0}/pair_expected_processing_time<{-5.0}>{0.0}*{10.0}+{-8.0}<{1.0}*{14.0}>{-3.0}<{-6.0}-{6.0}>{9.0}-{14.0}/job_delivery_relaxation*pair_expected_work_powerEOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.0}{-3.0}pair_number_of_alternative_operations{-10.0}job_remaining_work_to_complete{6.0}{12.5}job_earliness_penalty{-6.0}{14.0}operation_work_required{13.5}{-13.0}{5.0}job_relative_deadline{-12.5}EOS{-12.0}{1.0}{6.5}operation_work_required{11.5}{-13.0}{3.0}{-9.5}job_relative_deadline{-4.0}>{10.0},0.0
4,{-13.0}*pair_expected_work_power*{-1.0}*{-7.0}<{-14.0}>machine_replacement_cooldown+{-13.0}<{7.0}>{-11.0}-{-1.0}>{-7.0}+{-10.0}-machine_cooldown*job_delivery_relaxation+{-3.0}/machine_replacement_cooldownEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.5}{12.0}NULL{14.5}{6.0}{6.0}{2.0}job_earliness_penalty{-6.0}{1.5}{12.5}job_earliness_penalty{4.0}machine_cooldown{-2.5}{-12.5}EOS{-12.0}{1.0}{11.0}<{4.5}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{10.0}EOS,0.03125
5,{-13.0}*pair_expected_work_power*{-1.0}*{-7.0}<{-14.0}>machine_replacement_cooldown+{-13.0}<{7.0}>{-11.0}-{-1.0}>{-7.0}+{-10.0}-machine_cooldown*job_delivery_relaxation+{-3.0}/machine_replacement_cooldownEOS,pair_number_of_alternative_machines{-6.5}{8.0}{4.0}{12.0}NULL{14.5}>{6.0}{2.0}job_earliness_penalty{-6.0}+{12.5}operation_work_required{1.0}machine_cooldown{-2.5}{-12.5}EOS{-12.0}{1.0}{11.0}<{4.5}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{10.0}EOS,0.03125
4,{-13.0}-{-13.0}+job_remaining_number_of_operations+{-11.0}<job_relative_deadline<{13.0}*operation_cooldown<{13.0}*{-10.0}*{4.0}-{-1.0}-job_time_alive+{7.0}/{-13.0}/pair_expected_processing_time/{14.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-6.0}{12.0}NULL{1.5}{-15.0}{5.5}{12.5}{4.0}{-6.0}<machine_cooldownoperation_work_required{-6.0}{5.0}{-7.0}{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{10.0}{10.0},0.0
5,{-13.0}-{-13.0}+job_remaining_number_of_operations+{-11.0}<job_relative_deadline<{13.0}*operation_cooldown<{13.0}*{-10.0}*{4.0}-{-1.0}-job_time_alive+{7.0}/{-13.0}/pair_expected_processing_time/{14.0}EOS,{-14.5}{12.0}{8.0}{-6.0}{12.0}NULLNULL{-15.0}{-7.0}{12.5}{4.0}{-6.0}machine_capacitymachine_cooldownoperation_work_required{-13.0}job_lateness_penaltyNULL{-12.5}EOS{-12.0}{1.0}{-9.5}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{-4.0}{10.0}{10.0},0.0
4,{-13.0}/{-2.0}/pair_expected_processing_time*{5.0}-job_delivery_relaxation<job_time_alive-{14.0}+{-2.0}<{-13.0}+operation_windup>pair_number_of_alternative_machines<{-8.0}>{8.0}*{9.0}<{-9.0}+{5.0}EOS,machine_cooldown{12.0}{8.0}{-5.0}{12.0}{14.0}{-4.5}){-3.0}{12.5}{15.0}{-6.0}{8.5}{5.5}{-10.5}{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}+{3.0}{-9.5}{-2.5}{10.5}{2.5}EOS,0.03125
5,{-13.0}/{-2.0}/pair_expected_processing_time*{5.0}-job_delivery_relaxation<job_time_alive-{14.0}+{-2.0}<{-13.0}+operation_windup>pair_number_of_alternative_machines<{-8.0}>{8.0}*{9.0}<{-9.0}+{5.0}EOS,machine_cooldown{-1.0}{8.0}{-5.0}{12.0}{10.5}{-2.0}){-3.0}{12.5}{15.0}{-6.0}machine_capacity{5.5}operation_work_required{-13.0}machine_cooldownNULL{-12.5}{12.5}{-12.0}{1.0}{6.5}operation_work_required{13.0}machine_capacity{-9.0}{-9.5}{-2.5}{10.5}>EOS,0.03125
4,{-13.0}/{-3.0}-{-14.0}*{-5.0}<{-1.0}/{-6.0}>{-8.0}-{-4.0}+{-7.0}<machine_cooldown>{1.0}>{-12.0}+{-15.0}/{-14.0}-{6.0}*{7.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{-13.5}job_earliness_penaltyNULLjob_remaining_work_to_complete{-3.0}{12.5}{-9.5}{-6.0}{14.0}>operation_work_required{-6.0}{5.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_timejob_remaining_number_of_operations{4.0}{3.5}{-2.5}{-4.0}{10.0}{10.0},0.0
5,{-13.0}/{-3.0}-{-14.0}*{-5.0}<{-1.0}/{-6.0}>{-8.0}-{-4.0}+{-7.0}<machine_cooldown>{1.0}>{-12.0}+{-15.0}/{-14.0}-{6.0}*{7.0}EOS,>{12.0}{8.0}{12.0}{-1.0}job_earliness_penaltyNULL>{-3.0}<{-9.5}machine_capacity{14.0}>operation_work_required{-6.0}job_lateness_penaltypair_expected_processing_time{-12.5}{-1.5}{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_timemachine_capacity{4.0}{3.5}{-2.5}{14.0}{10.0}{-13.5},0.0
4,{-13.0}<machine_current_breakdown_rate<{5.0}+{11.0}/{-6.0}>{8.0}+{-9.0}+{-7.0}-{-2.0}+{11.0}+pair_number_of_alternative_operations<{-5.0}*{0.0}+{0.0}/machine_current_breakdown_rate-{13.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}{-4.0}NULL{-15.0}{6.0}{12.5}{5.5}{-6.0}{1.0}{-9.5}operation_work_required{9.0}{5.0}NULL{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{4.5}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{2.5}EOS,0.03125
5,{-13.0}<machine_current_breakdown_rate<{5.0}+{11.0}/{-6.0}>{8.0}+{-9.0}+{-7.0}-{-2.0}+{11.0}+pair_number_of_alternative_operations<{-5.0}*{0.0}+{0.0}/machine_current_breakdown_rate-{13.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}NULLjob_time_alivejob_earliness_penaltyjob_lateness_penalty{-15.0}{6.0}{12.5}{5.5}{-6.0}{1.0}operation_work_required{13.5}{-13.0}machine_cooldownNULL{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{4.5}{-13.0}{3.0}{-9.5}machine_cooldown{-4.0}>{-7.5},0.0
4,{-13.0}<{-14.0}<{-4.0}*job_remaining_work_to_complete*{7.0}*{-15.0}<{-11.0}-{-2.0}>{-1.0}+{-8.0}>{-6.0}/{7.0}>job_earliness_penalty+{-12.0}/{-3.0}>machine_replacement_cooldownEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.5}job_time_alivejob_earliness_penalty{-14.0}>{-3.0}{12.5}{10.5}operation_work_required{14.0}{12.5}job_earliness_penalty{-13.0}{0.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}>operation_work_required{4.5}{-13.0}{-9.0}{11.0}{-2.5}{10.5}{2.5}EOS,0.03125
5,{-13.0}<{-14.0}<{-4.0}*job_remaining_work_to_complete*{7.0}*{-15.0}<{-11.0}-{-2.0}>{-1.0}+{-8.0}>{-6.0}/{7.0}>job_earliness_penalty+{-12.0}/{-3.0}>machine_replacement_cooldownEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.5}job_time_alivejob_earliness_penalty{-14.0}>{-3.0}{12.5}{10.5}{7.0}{14.0}{12.5}operation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}>operation_work_required{4.5}{-13.0}{-9.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
4,{-13.0}>{11.0}*{7.0}-{10.0}+{2.0}/{-5.0}>{-1.0}+pair_number_of_alternative_operations*operation_cooldown/{14.0}/{13.0}>{13.0}-{3.0}-{-12.0}+{3.0}*{2.0}EOS,pair_number_of_alternative_machines){8.0}{-6.5}{12.0}{-4.0}NULLjob_remaining_work_to_complete{-7.0}{7.5}job_earliness_penalty{-6.0}->operation_work_required{-6.0}{-12.5}NULL{-12.5}{-1.5}{-12.0}{1.0}>operation_work_requiredpair_expected_processing_time{7.5}{3.0}{6.0}{-2.5}{-4.0}>{-15.0},0.0
5,{-13.0}>{11.0}*{7.0}-{10.0}+{2.0}/{-5.0}>{-1.0}+pair_number_of_alternative_operations*operation_cooldown/{14.0}/{13.0}>{13.0}-{3.0}-{-12.0}+{3.0}*{2.0}EOS,pair_number_of_alternative_machines-{8.0}{-6.0}{12.0}{-4.0}{-10.0}>{-7.0}{7.5}job_earliness_penalty{-6.0}{14.0}machine_cooldownoperation_work_required{-6.0}{-12.5}{-7.0}{-12.5}{-1.5}{-12.0}{1.0}>operation_work_requiredpair_expected_processing_time{-13.0}{3.0}{-9.5}{12.5}{-4.0}>{4.0},0.0
4,{-14.0}*{2.0}*{8.0}+{-8.0}+{0.0}<pair_number_of_alternative_machines<pair_number_of_alternative_machines>job_time_alive<{10.0}*{-10.0}<{-1.0}-pair_expected_processing_time/{-4.0}*{-1.0}*{9.0}-machine_replacement_cooldownEOS,machine_cooldownjob_lateness_penalty{8.0}{-6.0}{12.0}{-4.0}NULL{1.5}{-7.0}{12.5}{-13.5}{4.5}{14.0}>operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{-11.0}operation_work_required{13.0}{7.5}{3.0}pair_expected_processing_time{12.5}{10.5}{10.0}{-7.5},0.03125
5,{-14.0}*{2.0}*{8.0}+{-8.0}+{0.0}<pair_number_of_alternative_machines<pair_number_of_alternative_machines>job_time_alive<{10.0}*{-10.0}<{-1.0}-pair_expected_processing_time/{-4.0}*{-1.0}*{9.0}-machine_replacement_cooldownEOS,machine_cooldown<{8.0}{-6.0}{12.0}NULLNULL{1.5}{6.0}EOS{-13.5}{-6.0}{14.0}job_earliness_penaltyoperation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}{-1.5}{-12.0}{1.0}{-12.0}operation_work_required{13.0}{-1.5}{3.0}{-9.5}{12.5}{-1.0}>{-7.5},0.0
4,{-14.0}+{-11.0}>{-3.0}/{0.0}/{-9.0}-{0.0}+{-5.0}>machine_capacity/{-15.0}+machine_current_breakdown_rate<{4.0}/operation_cooldown*{-2.0}/{-4.0}>{13.0}/{1.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}{-4.0}{-14.0}){-3.0}{12.5}{5.5}{4.5}{1.0}>operation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}<{-12.0}{1.0}{11.0}operation_work_requiredoperation_windup{-13.0}{3.0}{3.5}{12.5}{-4.0}{10.0}{10.0},0.0625
5,{-14.0}+{-11.0}>{-3.0}/{0.0}/{-9.0}-{0.0}+{-5.0}>machine_capacity/{-15.0}+machine_current_breakdown_rate<{4.0}/operation_cooldown*{-2.0}/{-4.0}>{13.0}/{1.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}NULL{-14.0}>{-3.0}{12.5}{4.0}{7.0}{1.0}operation_work_requiredoperation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_requiredoperation_windup{-13.0}{3.0}*machine_cooldown{-4.0}>EOS,0.03125
